"id","tweet_text","date_created","twitter_name","real_name","profile_pic","embedded_pic"
"671","good morning san marino","Wed May 28 05:11:51 +0000 2014","aze_kaymak","Mozartın Vokali","https://pbs.twimg.com/profile_images/464151252990173184/Bgpot2uq_normal.jpeg",""
"670","vamos ouvir um san marino e ficar na paz guris","Wed May 28 05:08:18 +0000 2014","larissadias_a","larissa ","https://pbs.twimg.com/profile_images/471478807086387200/8-0A4VGh_normal.jpeg",""
"669","Kfc chicken + century tuna @KFCPhilippines #KFCcocreations","Wed May 28 05:06:38 +0000 2014","callmeMAEbi","7.16.14 ❤","https://pbs.twimg.com/profile_images/469490081548349442/2Zj1XbBU_normal.jpeg",""
"668","RT @aramtolegian: I said before the game I liked San Marino's chances against Oaks Christian. I stand by it. Baseball gods unkind to Titans…","Wed May 28 05:01:52 +0000 2014","WillDerrickk","Will Derrick","https://pbs.twimg.com/profile_images/467187581638037505/3sjM689i_normal.jpeg",""
"667","When the riffraff rolls through San Marino. Larry Wilson's (@publiceditor column: http://t.co/0oke3FDRJu","Wed May 28 04:55:45 +0000 2014","SoCalOpinion","SoCalOpinion","https://pbs.twimg.com/profile_images/2648685604/ceb00a0aecf6a55d7a0f47a8d0b9a764_normal.jpeg","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"666","RT @PasStarNews: When the riffraff rolls through San Marino: Larry Wilson http://t.co/fyRj5DaQsY","Wed May 28 04:51:26 +0000 2014","allysdad","allysdad","https://pbs.twimg.com/profile_images/1212874947/IMG_7751_normal.jpg","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"665","1 o 2 Kg di gelato da soli 7,90€, a scelta tra tantissimi gusti alla Gelateria Gusto di San Marino

Solo su:... http://t.co/r83dal7GjD","Wed May 28 04:49:02 +0000 2014","AtivAtitude","Alexandra Oliveira","https://pbs.twimg.com/profile_images/1359714740/Aleborboletas_normal.jpg","https://fbcdn-sphotos-f-a.akamaihd.net/hphotos-ak-xpf1/t1.0-9/10390142_640575002685288_7269411032939148656_n.jpg"
"664","@erinscafe It took 3 years to get rid of all but the top 32. Take pity on San Marino.","Wed May 28 04:44:28 +0000 2014","contrabassist","Contrabassist","https://pbs.twimg.com/profile_images/366825170/madmen_icon_normal.jpg",""
"663","@id_fm min info san marino nih haha http://t.co/UgXajWPXgH","Wed May 28 04:43:05 +0000 2014","tantonainggolan","Christanto Michael","https://pbs.twimg.com/profile_images/415954982479736832/7_JJw7L2_normal.jpeg","http://forum.viva.co.id/aneh-dan-lucu/705099-negara-ini-hanya-punya-seorang-narapidana.html"
"662","#SS16 Traffico in congestione da Rimini/Innesto Ss72 Di San Marino a Casello Riccione A14 Bologna-Taranto.Velocità rilevata:15km/h","Wed May 28 04:41:19 +0000 2014","StradeANAS","ANAS","https://pbs.twimg.com/profile_images/378800000492957679/f802a074c73dd3d0fea0f372c3002aff_normal.png",""
"661","RT @Oaks_Christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.","Wed May 28 04:37:13 +0000 2014","LanceRadke1","Lance Radke","https://pbs.twimg.com/profile_images/464318072845643777/jQjYPbr__normal.jpeg",""
"660","http://t.co/a80AJC6DOL San Marino HD 2K 4K Time Lapse Stock Footage Royalty-Free #timelapse #video #stock #footage #HDtimelapsenet #UltraHD","Wed May 28 04:36:52 +0000 2014","StockFootageHD","Video Stock Footage","https://pbs.twimg.com/profile_images/1185927799/avatar_normal.jpg","http://www.youtube.com/watch?v=8QXsIqBgaPs"
"659","RT @Oaks_Christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.","Wed May 28 04:36:47 +0000 2014","_nojaderaahhh","Allan Nojadera","https://pbs.twimg.com/profile_images/468920632688664576/rrhk3tQ3_normal.jpeg",""
"658","Mauro Lumba inches closer to showbiz dream - Mauro Lumba recently won the the 2014 Century Tuna Superbods Super Ch... http://t.co/2NidCubvVE","Wed May 28 04:33:01 +0000 2014","philippinenews7","philippinenews","https://pbs.twimg.com/profile_images/393637720/philippine_flag1_normal.jpg","http://www.mb.com.ph/mauro-lumba-inches-closer-to-showbiz-dream/"
"657","vou escutar San Marino  hahahaha","Wed May 28 04:32:13 +0000 2014","MimJ3v","Bia ;9","https://pbs.twimg.com/profile_images/471067730305896448/pTt-fl9S_normal.jpeg",""
"656","F1 San-Marino 1994 Crash Ayrton Senna: http://t.co/CbIJY0LSAp","Wed May 28 04:26:30 +0000 2014","FormulaOneGeek","Formula1 Geek","https://pbs.twimg.com/profile_images/378800000577498641/ef12e2bc6528ed02d82148674d203e79_normal.jpeg","http://www.youtube.com/watch?v=PMNnDiVohn0"
"655","RT @vkarauz: Compra tus entradas a sólo $10,oo en TICKET SHOW MUSICALISIMO MALL DEL SOL- VILLAGE PLAZA - SAN MARINO… http://t.co/jmkDrKH90w","Wed May 28 04:21:43 +0000 2014","darwin_chayanne","DARWIN DANCE","https://pbs.twimg.com/profile_images/449780272368984064/0ybyN2FL_normal.jpeg","http://photos-a.ak.instagram.com/hphotos-ak-prn/10369537_291736507668640_1662065234_n.jpg"
"654","#HighSchool Photos: San Marino Boys Baseball team CIF Playoff loss to Oaks Christian High School http://t.co/tB2AQupo5K","Wed May 28 04:19:23 +0000 2014","voxexevule","Faunie Turpin","https://pbs.twimg.com/profile_images/1423450149/2005_normal.jpg","http://q.gs/7Apds"
"653","RT @vkarauz: Compra tus entradas a sólo $10,oo en TICKET SHOW MUSICALISIMO MALL DEL SOL- VILLAGE PLAZA - SAN MARINO… http://t.co/jmkDrKH90w","Wed May 28 04:11:40 +0000 2014","GeocoGeoconda","geoconda ","https://pbs.twimg.com/profile_images/437001904963747840/AX3ph5Su_normal.jpeg","http://photos-a.ak.instagram.com/hphotos-ak-prn/10369537_291736507668640_1662065234_n.jpg"
"652","RT @Guilloandrespa: Ya nadie recuerda cuando Pusieron porno en la Pantalla del Patio de Comidas del San Marino","Wed May 28 04:11:07 +0000 2014","LaBriiii","BriggitteHerrera","https://pbs.twimg.com/profile_images/461241190659391489/arZWBHMW_normal.jpeg",""
"651","@fact275 Next is Turkey, then Nigeria. As long as it's not San Marino ;)","Wed May 28 04:09:41 +0000 2014","MilenaRodban","Milena Rodban","https://pbs.twimg.com/profile_images/443549532752986112/wssM0GSX_normal.jpeg",""
"650","RT @vkarauz: Compra tus entradas a sólo $10,oo en TICKET SHOW MUSICALISIMO MALL DEL SOL- VILLAGE PLAZA - SAN MARINO… http://t.co/jmkDrKH90w","Wed May 28 04:04:16 +0000 2014","Danielsaulmoran","Daniel moran","https://pbs.twimg.com/profile_images/430719611580219392/Q3uOMW9__normal.jpeg","http://photos-a.ak.instagram.com/hphotos-ak-prn/10369537_291736507668640_1662065234_n.jpg"
"649","RT @drewwhoward: “@Oaks_Christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.” *Quol…","Wed May 28 04:03:30 +0000 2014","mutespittah55","Tyśøñ Q","https://pbs.twimg.com/profile_images/378800000835455624/31858a82c4e5ddf22ec6a999a244d6f6_normal.jpeg",""
"648","RT @Oaks_Christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.","Wed May 28 04:02:39 +0000 2014","michaelkress_","Michael Kress","https://pbs.twimg.com/profile_images/468241625982853120/90UN9Vtl_normal.jpeg",""
"647","RT @vkarauz: Compra tus entradas a sólo $10,oo en TICKET SHOW MUSICALISIMO MALL DEL SOL- VILLAGE PLAZA - SAN MARINO… http://t.co/jmkDrKH90w","Wed May 28 04:02:36 +0000 2014","GinoFreireB","Gino Freire B.","https://pbs.twimg.com/profile_images/428751770412539904/zv9cI9j5_normal.jpeg","http://photos-a.ak.instagram.com/hphotos-ak-prn/10369537_291736507668640_1662065234_n.jpg"
"646","RT @CIassConfess: ""Where freshmen think they can throw parties and invite the entire school."" -San Marino high school","Wed May 28 04:01:45 +0000 2014","itz_harleen","Harleen___","https://pbs.twimg.com/profile_images/459472074486984704/7Okt8DjA_normal.jpeg",""
"645","@Baidalronald av fco de orellana, frente a la primax, junto a la tienda de mascotas por san marino","Wed May 28 04:01:42 +0000 2014","casamenestra","Casa Menestra","https://pbs.twimg.com/profile_images/2301823961/logo_normal.jpg",""
"644","When the riffraff rolls through San Marino: Larry Wilson http://t.co/9Rbq4mN4Bw","Wed May 28 04:01:20 +0000 2014","wjgordon99","Wendy Gordon","https://pbs.twimg.com/profile_images/123419567/Wendy_normal.JPG","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"643","Appartamento in Affitto, via San Marino - Roma http://t.co/c9C7CWoGTI http://t.co/F2Igcckn0F","Wed May 28 04:01:10 +0000 2014","GoSanMarino00","GO! San Marino","https://pbs.twimg.com/profile_images/413211542700564480/D9uosaPi_normal.jpeg","http://www.watchinga.com/pages/san-marino-123229.html?stream=videos&utm_source=twitter&utm_medium=gosanmarinodaily&utm_term=gowatchinga_san-marino-123229&utm_content=videos&utm_campaign=zeroto1m"
"642","@jaleto80 av fco de orellana, frente a la primax, junto a tienda de mascotas, por san marino","Wed May 28 04:00:27 +0000 2014","casamenestra","Casa Menestra","https://pbs.twimg.com/profile_images/2301823961/logo_normal.jpg",""
"641","“@Oaks_Christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.” *Quolas @mutespittah55","Wed May 28 03:59:50 +0000 2014","drewwhoward","DH","https://pbs.twimg.com/profile_images/464299826515951617/xGwZaWYa_normal.jpeg",""
"640","Compra tus entradas a sólo $10,oo en TICKET SHOW MUSICALISIMO MALL DEL SOL- VILLAGE PLAZA - SAN MARINO… http://t.co/jmkDrKH90w","Wed May 28 03:59:12 +0000 2014","vkarauz","viktor arauz","https://pbs.twimg.com/profile_images/463706386283921408/A1l6z5pG_normal.jpeg","http://photos-a.ak.instagram.com/hphotos-ak-prn/10369537_291736507668640_1662065234_n.jpg"
"639","@diana_m_d Si como hacer seis semestres de finanzas en la San Marino ...igualito jejeje","Wed May 28 03:58:36 +0000 2014","ribecerra2002","Ricardo Becerra","https://pbs.twimg.com/profile_images/2661858932/70e69a16ac1fadb50e0f2d061ca2f45e_normal.jpeg",""
"638","@natzcrow uhhhh pito!! Pito eso en San Marino era batalla de fi tich o sacadera de puta al frente","Wed May 28 03:58:12 +0000 2014","LucasErickS","ppd","https://pbs.twimg.com/profile_images/470776864051822592/cFXE4_4D_normal.jpeg",""
"637","Mauro Lumba inches closer to showbiz dream: Mauro Lumba recently won the the 2014 Century Tuna Superbods Super... http://t.co/WWwdk0zTJ4","Wed May 28 03:48:54 +0000 2014","ONEPHILIPPINES","ONE PHILIPPINES","https://pbs.twimg.com/profile_images/87354612/One_Philippines_Logo_CROPPED_normal.jpg","http://www.mb.com.ph/mauro-lumba-inches-closer-to-showbiz-dream/"
"636","¿A dónde quieres viajar? — San Marino, Venecia o ya de jodido a Cordoba Argentina http://t.co/8lJcZuSwTl","Wed May 28 03:47:29 +0000 2014","Erik__13","Erik King´s","https://pbs.twimg.com/profile_images/469578216240214017/MmAI4AN2_normal.jpeg","http://ask.fm/ErikEscarenoReyes/answer/112363949048"
"635","@Conescualo nada,  nada, ESC2016 San  Marino y descanso en paz.","Wed May 28 03:46:06 +0000 2014","TuitDeschavetao","Alexander Koop","https://pbs.twimg.com/profile_images/464227482800246786/_FeWZ3pW_normal.jpeg",""
"634","RT @publiceditor: When the riffraff rolls through San Marino: Larry Wilson http://t.co/Leqo2vH2IP","Wed May 28 03:40:53 +0000 2014","bryrnff","Barry Aronoff","https://pbs.twimg.com/profile_images/3060913524/0451c180522a5b397eee1fd025cec824_normal.jpeg","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"633","@TuitDeschavetao supongo que ahora que San Marino pasó a una final podrás morir tranquilo.","Wed May 28 03:32:34 +0000 2014","Conescualo","WasiPeludo.","https://pbs.twimg.com/profile_images/468495636925784065/8-M5cb1G_normal.jpeg",""
"632","Ya nadie recuerda cuando Pusieron porno en la Pantalla del Patio de Comidas del San Marino","Wed May 28 03:32:25 +0000 2014","Guilloandrespa","Guillo","https://pbs.twimg.com/profile_images/468754251112779776/bNJUxK2h_normal.jpeg",""
"631","Man, I really hope the USA is able to get out of their Azerbaijan / Botswana / San Marino group at the World Cup next month. #USMNT","Wed May 28 03:32:20 +0000 2014","_psully","Patrick Sullivan","https://pbs.twimg.com/profile_images/433522777446813696/d-0zTw97_normal.png",""
"630","noite fria, ao som de san marino","Wed May 28 03:31:48 +0000 2014","ceciliogabriel","C é c i l","https://pbs.twimg.com/profile_images/471134088900771840/dhp5cwLO_normal.jpeg",""
"629","Aquí mi #ArthurAndré  en el San Marino con @ursulastrengech gracias por la fotito, bendiciones y éxitos. http://t.co/OGdXPgnzUe","Wed May 28 03:30:36 +0000 2014","ndres_dance","Andrés Chiquito","https://pbs.twimg.com/profile_images/378800000112901781/dacd9661c69f01a58772b35e9fe3e1c1_normal.jpeg","http://pbs.twimg.com/media/BosVCPyIMAAo8KI.jpg"
"628","RT @SandroSotigol: AGUARDANDO ANSIOSAMENTE O SHOW DE SAN MARINO","Wed May 28 03:29:32 +0000 2014","lvhlau","Lauren ","https://pbs.twimg.com/profile_images/464531879568617473/Bu9WjwZl_normal.jpeg",""
"627","RT @SandroSotigol: ""ai vou dormir com lençol termico hoje"" HMMMMMMMMMMMMMM ESSE NEGÃO DO SAN MARINO É JUSTIN BIEBER","Wed May 28 03:28:13 +0000 2014","lvhlau","Lauren ","https://pbs.twimg.com/profile_images/464531879568617473/Bu9WjwZl_normal.jpeg",""
"626","RT @SandroSotigol: ""ai vou dormir com lençol termico hoje"" HMMMMMMMMMMMMMM ESSE NEGÃO DO SAN MARINO É JUSTIN BIEBER","Wed May 28 03:25:03 +0000 2014","naracamposs","Nara Alice","https://pbs.twimg.com/profile_images/470865811289436160/B1jkGIy6_normal.jpeg",""
"625","RT @SandroSotigol: ""ai vou dormir com lençol termico hoje"" HMMMMMMMMMMMMMM ESSE NEGÃO DO SAN MARINO É JUSTIN BIEBER","Wed May 28 03:24:02 +0000 2014","dany_kopsell","danielle ☮","https://pbs.twimg.com/profile_images/456647063174778880/vIMkAIyG_normal.jpeg",""
"624","RT @SandroSotigol: ""ai vou dormir com lençol termico hoje"" HMMMMMMMMMMMMMM ESSE NEGÃO DO SAN MARINO É JUSTIN BIEBER","Wed May 28 03:23:24 +0000 2014","NicolasLSV","Nicolas Luca","https://pbs.twimg.com/profile_images/468531314145378304/S-Ekdewr_normal.jpeg",""
"623","RT @TihuDaGreat: Gusto ko ng pares tapos san marino tapos kwekkwek tapos caramel sundae tapos lugaw ni aling tessie tapos inihaw :(","Wed May 28 03:23:05 +0000 2014","KimAndEric4ever","Eric Mendoza","https://pbs.twimg.com/profile_images/454057390753595392/1QKENlvF_normal.jpeg",""
"622","Gusto ko ng pares tapos san marino tapos kwekkwek tapos caramel sundae tapos lugaw ni aling tessie tapos inihaw :(","Wed May 28 03:22:22 +0000 2014","TihuDaGreat","Tehoooo","https://pbs.twimg.com/profile_images/456846531232935936/17uvEAte_normal.jpeg",""
"621","@garabimael en la av. Fco de orellana, frente a la primax, junto a la tienda de mascotas (por san marino)","Wed May 28 03:13:27 +0000 2014","casamenestra","Casa Menestra","https://pbs.twimg.com/profile_images/2301823961/logo_normal.jpg",""
"620","#LetsMakeItAwkward I was literally in lav with Aaron Padilla for two years and he moved to San Marino and I was sad LOLOL yolo","Wed May 28 03:10:58 +0000 2014","MariaaaaMj","maria mj","https://pbs.twimg.com/profile_images/460202931036229632/i2WmNv7n_normal.jpeg",""
"619","si no sueño con san marino es de milagro ah","Wed May 28 03:06:07 +0000 2014","Machadoo_ok","♡I'm a Dreamer♡","https://pbs.twimg.com/profile_images/453941251889315840/gQwHU_7G_normal.png",""
"618","Anda de calça apertada, butinão e camisa do AC/DC, mas é só tocar SAN MARINO é o primeiro (a) a sair arrastando a chinela...

Hahahahahaha","Wed May 28 03:03:47 +0000 2014","CeloSartori","Marcelo Sartori","https://pbs.twimg.com/profile_images/2361815956/0g8wegnswdxzcl94kkp6_normal.jpeg",""
"617","When the riffraff rolls through San Marino: Larry Wilson http://t.co/Leqo2vH2IP","Wed May 28 03:03:38 +0000 2014","publiceditor","lawrence wilson","https://pbs.twimg.com/profile_images/1196741165/harbour_board_normal.jpg","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"616","RT @CaiceYersonP: Este Es Mucho Equipo San Marino Presente (8) http://t.co/T6l49cGb4T","Wed May 28 02:52:33 +0000 2014","JhonatanMoren","Moreno☺","https://pbs.twimg.com/profile_images/468255211023110144/-0PmG-Ig_normal.jpeg","http://pbs.twimg.com/media/BosLkcFIQAAE0I5.jpg"
"615","Este Es Mucho Equipo San Marino Presente (8) http://t.co/T6l49cGb4T","Wed May 28 02:49:14 +0000 2014","CaiceYersonP","#1927 Caicedo #10","https://pbs.twimg.com/profile_images/454497020586524672/b9E_EoST_normal.jpeg","http://pbs.twimg.com/media/BosLkcFIQAAE0I5.jpg"
"614","Ksa do fagner Amaral ! #resenha (@ San Marino) http://t.co/JQDTjX5dEK","Wed May 28 02:40:12 +0000 2014","CerValente","Adrian(Borel)","https://pbs.twimg.com/profile_images/464106563851264000/z5mcrLbe_normal.jpeg","https://foursquare.com/cervalente/checkin/53854c8c11d2056586e41fb5?s=BPW7WW4ZjLNHopUguhzKSovKlPw&ref=tw"
"613","RT @vcspreps: RT @oaks_christian: Baseball defeats San Marino 2-1.  Riley Helland throws 6 for the win, Tyson Qualos gets the save.","Wed May 28 02:39:59 +0000 2014","__kanee__","Kane","https://pbs.twimg.com/profile_images/455202743099990016/prA5qfU__normal.jpeg",""
"612","RT @Yasminsostt: @ganabis_ san marino loco de bueno","Wed May 28 02:39:32 +0000 2014","ganabis_","Gabi Charão ","https://pbs.twimg.com/profile_images/421350540459520000/h3YIY7xN_normal.jpeg",""
"611","RT @VeganVgirl: Acabo de tener el silencio más incómodo del universo desde Ciudad Celeste hasta San Marino.","Wed May 28 02:35:38 +0000 2014","KaroxDiaz","Eli","https://pbs.twimg.com/profile_images/461414258992242688/u6IrmML4_normal.jpeg",""
"610","@ganabis_ san marino loco de bueno","Wed May 28 02:35:19 +0000 2014","Yasminsostt","Yasmin ✨","https://pbs.twimg.com/profile_images/435250215382441984/wcfIDa0T_normal.jpeg",""
"609","@DanielRocksss #KFCCoCreations Chicken + the flavor of San Marino tuna 😂😂✊","Wed May 28 02:34:30 +0000 2014","imrhnthpadilla","rhonethhh. ","https://pbs.twimg.com/profile_images/457145663621308417/p8fTuMbU_normal.jpeg",""
"608","-El país más pequeño del mundo es San Marino","Wed May 28 02:33:57 +0000 2014","ApoloTripulante","Apolo","https://pbs.twimg.com/profile_images/378800000837802972/fb92ece3244b80975fb64484fac85871_normal.jpeg",""
"607","San Marino exclusivity culture killing bike lanes http://t.co/4wmnWusS55 @publiceditor Do you really have to show ID for the farmers market?","Wed May 28 02:33:49 +0000 2014","frankshyong","Frank Shyong","https://pbs.twimg.com/profile_images/378800000370727451/79ba2868d7689afa1fb488499e457b31_normal.jpeg","http://www.pasadenastarnews.com/general-news/20140527/when-the-riffraff-rolls-through-san-marino-larry-wilson"
"606","Hendy jave San Marino ..","Wed May 28 02:26:57 +0000 2014","EduardoEscurra2","Edward Aldana ","https://pbs.twimg.com/profile_images/450725115031203840/MSXH-i6D_normal.jpeg",""
"605","&lt;San Marino&gt;","Wed May 28 02:23:47 +0000 2014","EduardoEscurra2","Edward Aldana ","https://pbs.twimg.com/profile_images/450725115031203840/MSXH-i6D_normal.jpeg",""
"604","RT @MrGein: San Marino melhor que Black Sabbath","Wed May 28 02:18:20 +0000 2014","hhh0ney","1cat","https://pbs.twimg.com/profile_images/460291549805703168/ORKl6Xav_normal.jpeg",""
"603","RT @IngramNick310: With the W, South Torrance advances to play Oaks Christian, a 2-1 winner over San Marino. Site to be determined by @CIFS…","Wed May 28 02:02:50 +0000 2014","The_RealBeans","Sammy C","https://pbs.twimg.com/profile_images/467701003957989377/HGzJYscZ_normal.jpeg",""
"602","RT @steemaciel: san marino é tao bom né","Wed May 28 02:01:47 +0000 2014","naiara_bm","naíra","https://pbs.twimg.com/profile_images/463069169777262592/WrOjz3Hy_normal.jpeg",""
"601","Malta Monaco New Zealand Portugal San Marino Spain Israel Italy Japan Jersey http://t.co/rX5fvbho8v - http://t.co/WEQ9LOEi2A  800","Wed May 28 02:01:02 +0000 2014","dloo3hmrh","افلام سكس sex movie","https://pbs.twimg.com/profile_images/452411712386240512/df65n5eh_normal.jpeg","https://www.google.com.sa/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&ved=0CCsQFjAA&url=http%3A%2F%2Fwww.nono6.com%2Fvb%2F&ei=-ltzUsK2GaGm0QXwoIHgDw&usg=AFQjCNEtzEO4ATe_VlVinfahXZm7PuEcnw"
"600","RT @naiara_bm: san marino é mto bom gente","Wed May 28 01:59:23 +0000 2014","_Maattooss","kessi","https://pbs.twimg.com/profile_images/455488767139139584/arNKGI82_normal.jpeg",""
"599","san marino é mto bom gente","Wed May 28 01:58:46 +0000 2014","naiara_bm","naíra","https://pbs.twimg.com/profile_images/463069169777262592/WrOjz3Hy_normal.jpeg",""
"598","RT @Bleu__: Me acuerdo una vez que fui a Movistar a reclamar que no tenía señal en San Marino, EN SU OFICINA SIN SEÑAL EN SAN MARINO.","Wed May 28 01:58:06 +0000 2014","KaroxDiaz","Eli","https://pbs.twimg.com/profile_images/461414258992242688/u6IrmML4_normal.jpeg",""
"597","HC ENT SAN MARINO RESIDENCIAL 24 MARZO 2014 BUENO http://t.co/AFsjMn2aQp http://t.co/F2Igcckn0F","Wed May 28 01:55:40 +0000 2014","GoSanMarino00","GO! San Marino","https://pbs.twimg.com/profile_images/413211542700564480/D9uosaPi_normal.jpeg","http://www.watchinga.com/pages/san-marino-123229.html?stream=videos&utm_source=twitter&utm_medium=gosanmarinodaily&utm_term=gowatchinga_san-marino-123229&utm_content=videos&utm_campaign=zeroto1m"
"596","RT @aramtolegian: Oaks Christian closer Tyson Quolas after getting the save in 2-1 win over San Marino http://t.co/1bCErnkdL0","Wed May 28 01:51:33 +0000 2014","KeithLLair","Keith Lair","https://pbs.twimg.com/profile_images/424716809279778816/Wl_P9WBv_normal.jpeg","http://www.tout.com/m/4c7e2m?ref=twwp83m4"
"595","JAJAAJAJAJAJAJAJ sos vos san marino","Wed May 28 01:51:19 +0000 2014","aguuscuerviita","Loca del amor♡ ","https://pbs.twimg.com/profile_images/438921272559673344/9b1bYfd8_normal.jpeg",""
"594","san marino é tao bom né","Wed May 28 01:49:44 +0000 2014","steemaciel","steee","https://pbs.twimg.com/profile_images/464540814907932672/KJGyRSko_normal.jpeg",""
"593","me fui a san marino","Wed May 28 01:46:13 +0000 2014","iiivanleal","Ivan Leal","https://pbs.twimg.com/profile_images/453702030096232449/qb01BZIy_normal.jpeg",""
"592","A lo que me respondieron: ""Es que en San Marino hay muchas líneas y se congestiona."" En mi cara. Juro que solo les faltó decir ""jiji...""","Wed May 28 01:44:58 +0000 2014","Bleu__","Bleu João","https://pbs.twimg.com/profile_images/456970436782608384/SreI2QsA_normal.jpeg",""
"591","Me acuerdo una vez que fui a Movistar a reclamar que no tenía señal en San Marino, EN SU OFICINA SIN SEÑAL EN SAN MARINO.","Wed May 28 01:43:49 +0000 2014","Bleu__","Bleu João","https://pbs.twimg.com/profile_images/456970436782608384/SreI2QsA_normal.jpeg",""
"590","1/7 (at San Marino School) — https://t.co/mOJqIk394i","Wed May 28 01:42:03 +0000 2014","marshellafloren","MFH","https://pbs.twimg.com/profile_images/451269158060040192/gd6kNMTh_normal.jpeg","https://path.com/p/3uEtZ"
"589","Scrambled egg + century tuna. 👌 Kain lang bukas yare ako sa pawis 😂","Tue May 27 18:03:33 +0000 2014","DUHHDaChan","Darryl Rivera Chan","https://pbs.twimg.com/profile_images/468418196286889984/QBpDP8JF_normal.jpeg",""
"588","@Happykidooooo Hahahahaha hoy wag na nga daw sardinas Century Tuna para Cool naman XD","Tue May 27 17:40:21 +0000 2014","Jilianneeey","Jhaybsanity ♥","https://pbs.twimg.com/profile_images/469113096972152833/BttSpRtK_normal.jpeg",""
"587","2 poached eggs + hot n spicy century tuna in a bowl &lt;3","Tue May 27 17:02:25 +0000 2014","lawlantonito","Miguel","https://pbs.twimg.com/profile_images/466274385230184448/SoispeGu_normal.jpeg",""
"586","Okay century tuna latuur 😍","Tue May 27 16:46:49 +0000 2014","JyYambao","Joy Yambao","https://pbs.twimg.com/profile_images/471239224511836160/xqF-st5q_normal.jpeg",""
"585","Is this the year of IPO animal symbology? First we had the Double Dragon, then came Century Tuna, the fish. What... http://t.co/8g8PidHNoo","Tue May 27 16:44:57 +0000 2014","RienMzo","Rien Co Mzo","https://pbs.twimg.com/profile_images/469151429169393664/BY85wRhm_normal.jpeg","http://www.pinoymoneytalk.com/pspc-phoenix-semiconductor-ipo/"
"584","@karlanobleza @SD_renz Oo nga pwede na siya sa century tuna superbods HAHAHAHA ano Renz papakita ko ba yung future justin b mong katawan?","Tue May 27 16:24:35 +0000 2014","EllaAyate","Ella Ayate","https://pbs.twimg.com/profile_images/459552307433050112/q6RKOmX9_normal.jpeg",""
"583","@jovydelrey @AlmightyKris ""muscles ba 'to or taba"" forever dilemma ni jovy pero pang century tuna nga yan","Tue May 27 15:41:04 +0000 2014","marianotransit","fuhati","https://pbs.twimg.com/profile_images/471262479108931586/Opt57MMN_normal.jpeg",""
"582","@jovydelrey @marianotransit jovy ikaw yung hot because century tuna suprebods figure","Tue May 27 15:39:43 +0000 2014","AlmightyKris","Kris Trenchera","https://pbs.twimg.com/profile_images/469053215502123008/oazn4nyM_normal.jpeg",""
"581","I just need ten days and you'll see. Pang century tuna super bods. #charlot","Tue May 27 15:34:52 +0000 2014","BonitaCharaught","BONITABANANA","https://pbs.twimg.com/profile_images/2359778068/IMG00833-20120502-0016_normal.jpg",""
"580","Gardenia &amp; Century tuna for our Midnight Snack.","Tue May 27 14:54:26 +0000 2014","Janeeenglove","Jane Gianelli","https://pbs.twimg.com/profile_images/469708535635255296/Pf1halYD_normal.jpeg",""
"579","@breakitdon hindi kami ng century tuna. Hahaha","Tue May 27 14:35:51 +0000 2014","Ljames_09","Laurence C. Paderon","https://pbs.twimg.com/profile_images/468227764198199297/OEKZZa8I_normal.jpeg",""
"578","@trishagarces hindi ko like tuna sa skyflakes :( hahaha xD balang araw dadala ako ng century tuna pati skyflakes tas picturan kita xD","Tue May 27 14:27:19 +0000 2014","alaniral","andrew iral","https://pbs.twimg.com/profile_images/467906659893792768/U7RJPhsK_normal.jpeg",""
"577","@kryscelmnnsla i know right. Fresh tuna na, naging century in can pa! ei ei ei ei","Tue May 27 14:06:06 +0000 2014","jeyyer","J","https://pbs.twimg.com/profile_images/470202191009943555/UikbDm6i_normal.png",""
"576","Thank you Century Tuna Light and Century Egg for saving me from starvation! #BawalUmuwiPast9NoMoreFood #Booooo","Tue May 27 14:01:15 +0000 2014","abietenorio","Abie Tenorio","https://pbs.twimg.com/profile_images/444167744007585792/xNuHuiGi_normal.jpeg",""
"575","@SPERofthemoment Century Tuna pala ha. Hahahaha. Check mo DM mo pakyu ka","Tue May 27 13:56:44 +0000 2014","permtats","Louise Afan","https://pbs.twimg.com/profile_images/467375046936121344/izbrpShK_normal.jpeg",""
